,oem,version,segment,size,mass_in_running_order(kg),distance_between_axles,area(m²),conpet_novo,fuel_type,engine_type,direct_injection,displacement(cm³),power(cv),transmission_type,cylinder_number,turbo,ebd_(abs),traction_control,lane_change_blink,front_airbags,emergency_lightning,electronic_stability_control,blind_spot_monitoring,fatigue_detection,collision_mitigation_braking_system,forward_collision_warning,lane_departure,lane_keep_assist,adaptive_high_beam,cruise_control,adaptive_cruise_control,buckle_unlock_indicator_(passenger),buckle_unlock_indicator_(pilot),tpms,stop/start,gear_change_indicator,led_daytime_running_lights,led_backlight,hidraulic_steering,electric_steering,air_conditioning,automatic_air_conditioning,reverse_camera,auxiliary_parking_with_guides,rear_parking_sensors,front_and_rear_parking_sensors,parking_assistant,jam_assist,bluetooth_with_wireless_charging,hill_assist,downhill_assist,keyless_entry,start-stop_button,color_liquid_crystal_display_on_the_panel,entire_digital_and_configurable_cluster,audio_system_(as),display_audio_(da),android_auto,carplay_(apple),embedded_navigation_(nav),total_itens,prices
1499,HONDA,HONDA/HR-V EX CVT,SUV,SMALL,1270.0,2610.0,7.608968,1.96,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,17,109734.72
1500,HONDA,HONDA/HR-V EX CVT,SUV,SMALL,1270.0,2610.0,7.608968,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,17,104615.7
1501,HONDA,HONDA/HR-V EX CVT,SUV,SMALL,1270.0,2610.0,7.608968,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,17,107344.05
1502,HONDA,HONDA/HR-V EX CVT,SUV,SMALL,1270.0,2610.0,7.670988,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,18,104582.52
1503,HONDA,HONDA/HR-V EX CVT,SUV,SMALL,1270.0,2610.0,7.670988,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,21,105259.5
1504,HONDA,HONDA/HR-V EXL CVT,SUV,SMALL,1276.0,2610.0,7.608968,1.96,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,16,120151.04
1505,HONDA,HONDA/HR-V EXL CVT,SUV,SMALL,1276.0,2610.0,7.608968,1.95,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,16,114064.86
1506,HONDA,HONDA/HR-V EXL CVT,SUV,SMALL,1276.0,2610.0,7.608968,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,16,116630.25
1507,HONDA,HONDA/HR-V EXL CVT,SUV,SMALL,1276.0,2610.0,7.670988,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,19,114966.6
1508,HONDA,HONDA/HR-V EXL CVT,SUV,SMALL,1276.0,2610.0,7.670988,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,22,115816.5
1509,HONDA,HONDA/HR-V LX CVT,SUV,SMALL,1271.0,2610.0,7.608968,1.96,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,102830.88
1510,HONDA,HONDA/HR-V LX CVT,SUV,SMALL,1271.0,2610.0,7.608968,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,99716.1
1511,HONDA,HONDA/HR-V LX CVT,SUV,SMALL,1271.0,2610.0,7.670988,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,15,98013.0
1512,HONDA,HONDA/HR-V LX CVT,SUV,SMALL,1271.0,2610.0,7.670988,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,17,97704.0
1513,HONDA,HONDA/HR-V LX MT,SUV,SMALL,1265.0,2610.0,7.608968,2.01,FLEX,COMBUSTION,0,1.8,140.0,MANUAL,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,95321.44
1514,HONDA,HONDA/HR-V TOURING,SUV,SMALL,1276.0,2610.0,7.608968,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18,117570.18
1515,HONDA,HONDA/HR-V TOURING,SUV,SMALL,1276.0,2610.0,7.608968,1.87,FLEX,COMBUSTION,0,1.8,140.0,CVT,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,18,122157.75
1516,HONDA,HONDA/HR-V TOURING,SUV,SMALL,1380.0,2610.0,7.670988,1.82,GASOLINE,COMBUSTION,1,1.5,173.0,CVT,4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,24,144796.5
1517,HONDA,HONDA/WR-V EX CVT,MPV,SMALL,1123.0,2555.0,6.936,1.79,FLEX,COMBUSTION,0,1.5,115.0,CVT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,13,90370.28
1518,HONDA,HONDA/WR-V EX CVT,MPV,SMALL,1123.0,2555.0,6.936,1.79,FLEX,COMBUSTION,0,1.5,115.0,CVT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,15,86993.16
1519,HONDA,HONDA/WR-V EX CVT,MPV,SMALL,1123.0,2555.0,6.936,1.79,FLEX,COMBUSTION,0,1.5,115.0,CVT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,15,86261.22
1520,HONDA,HONDA/WR-V EXL CVT,MPV,SMALL,1130.0,2555.0,6.936,1.79,FLEX,COMBUSTION,0,1.5,115.0,CVT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12,94922.1
1521,HONDA,HONDA/WR-V EXL CVT,MPV,SMALL,1130.0,2555.0,6.936,1.79,FLEX,COMBUSTION,0,1.5,115.0,CVT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,14,91337.52
1522,HONDA,HONDA/WR-V EXL CVT,MPV,SMALL,1130.0,2555.0,6.936,1.79,FLEX,COMBUSTION,0,1.5,115.0,CVT,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,14,90589.74
1523,HYUNDAI,HYUNDAI/CRETA 16A ACTION,SUV,SMALL,1359.0,2590.0,7.6006,2.07,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,80885.888
1524,HYUNDAI,HYUNDAI/CRETA 16A ATTITU,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,78367.803
1525,HYUNDAI,HYUNDAI/CRETA 16A ATTITU,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,77205.969
1526,HYUNDAI,HYUNDAI/CRETA 16A ATTITU,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,76471.07400000001
1527,HYUNDAI,HYUNDAI/CRETA 16A ATTITU,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,74665.332
1528,HYUNDAI,HYUNDAI/CRETA 16A ATTITU,SUV,SMALL,1359.0,2590.0,7.6006,2.07,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,76501.566
1529,HYUNDAI,HYUNDAI/CRETA 16A ATTITU,SUV,SMALL,1359.0,2590.0,7.6006,2.07,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,70605.912
1530,HYUNDAI,HYUNDAI/CRETA 16A PULSE,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,96003.078
1531,HYUNDAI,HYUNDAI/CRETA 16A PULSE,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,97172.079
1532,HYUNDAI,HYUNDAI/CRETA 16A PULSE,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,20,97495.166
1533,HYUNDAI,HYUNDAI/CRETA 16A PULSE,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,21,99201.732
1534,HYUNDAI,HYUNDAI/CRETA 16A PULSE,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,21,98181.664
1535,HYUNDAI,HYUNDAI/CRETA 16A SMART,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,89145.39899999999
1536,HYUNDAI,HYUNDAI/CRETA 16A SMART,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,89396.06400000001
1537,HYUNDAI,HYUNDAI/CRETA 16A SMART,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,89396.06400000001
1538,HYUNDAI,HYUNDAI/CRETA 16A SMART,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,21,92395.992
1539,HYUNDAI,HYUNDAI/CRETA 16M ATTITU,SUV,SMALL,1296.0,2590.0,7.6006,1.96,FLEX,COMBUSTION,0,1.6,123.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,82846.60299999999
1540,HYUNDAI,HYUNDAI/CRETA 16M ATTITU,SUV,SMALL,1296.0,2590.0,7.6006,1.96,FLEX,COMBUSTION,0,1.6,123.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,84221.685
1541,HYUNDAI,HYUNDAI/CRETA 16M ATTITU,SUV,SMALL,1296.0,2590.0,7.6006,1.96,FLEX,COMBUSTION,0,1.6,123.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,84266.53199999999
1542,HYUNDAI,HYUNDAI/CRETA 16M ATTITU,SUV,SMALL,1296.0,2590.0,7.6006,1.96,FLEX,COMBUSTION,0,1.6,123.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,83711.26400000001
1543,HYUNDAI,HYUNDAI/CRETA 16M ATTITU,SUV,SMALL,1296.0,2590.0,7.6006,1.96,FLEX,COMBUSTION,0,1.6,123.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,76841.088
1544,HYUNDAI,HYUNDAI/CRETA 16M PULSE,SUV,SMALL,1296.0,2590.0,7.6006,1.96,FLEX,COMBUSTION,0,1.6,123.0,MANUAL,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,88221.163
1545,HYUNDAI,HYUNDAI/CRETA 16M PULSE,SUV,SMALL,1296.0,2590.0,7.6006,1.96,FLEX,COMBUSTION,0,1.6,123.0,MANUAL,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14,89516.565
1546,HYUNDAI,HYUNDAI/CRETA 20A PRESTI,SUV,SMALL,1399.0,2590.0,7.6006,2.05,FLEX,COMBUSTION,0,2.0,156.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,22,111958.803
1547,HYUNDAI,HYUNDAI/CRETA 20A PRESTI,SUV,SMALL,1399.0,2590.0,7.6006,2.05,FLEX,COMBUSTION,0,2.0,156.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,22,113155.998
1548,HYUNDAI,HYUNDAI/CRETA 20A PRESTI,SUV,SMALL,1399.0,2590.0,7.6006,2.05,FLEX,COMBUSTION,0,2.0,156.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,23,112003.332
1549,HYUNDAI,HYUNDAI/CRETA 20A PRESTI,SUV,SMALL,1399.0,2590.0,7.6006,2.05,FLEX,COMBUSTION,0,2.0,156.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,25,111618.464
1550,HYUNDAI,HYUNDAI/CRETA 20A PRESTI,SUV,SMALL,1399.0,2590.0,7.6006,2.05,FLEX,COMBUSTION,0,2.0,156.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,25,110341.476
1551,HYUNDAI,HYUNDAI/CRETA 20A PULSE,SUV,SMALL,1399.0,2590.0,7.6006,2.05,FLEX,COMBUSTION,0,2.0,156.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,103561.053
1552,HYUNDAI,HYUNDAI/CRETA 20A SPORT,SUV,SMALL,1399.0,2590.0,7.6006,2.05,FLEX,COMBUSTION,0,2.0,156.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,21,105946.46
1553,HYUNDAI,HYUNDAI/CRETA 20A SPORT,SUV,SMALL,1399.0,2590.0,7.6006,2.05,FLEX,COMBUSTION,0,2.0,156.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,22,105602.532
1554,HYUNDAI,HYUNDAY/CRETA 16A LTD ED,SUV,SMALL,1359.0,2590.0,7.6006,2.04,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,21,101229.876
1561,HYUNDAI,HYUNDAI/HB20 1.6A COMF,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.72,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,67712.136
1562,HYUNDAI,HYUNDAI/HB20 1.6A COMF,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,11,63517.896
1563,HYUNDAI,HYUNDAI/HB20 1.6A COMF,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,11,63866.42999999999
1564,HYUNDAI,HYUNDAI/HB20 1.6A COMF,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,10,63331.44300000001
1565,HYUNDAI,HYUNDAI/HB20 1.6A PREM,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.72,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,12,70788.584
1566,HYUNDAI,HYUNDAI/HB20 1.6A PREM,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,12,73801.3245
1567,HYUNDAI,HYUNDAI/HB20 1.6A PREM,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,11,72111.765
1568,HYUNDAI,HYUNDAI/HB20 1.6A PREM,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,11,72166.23
1569,HYUNDAI,HYUNDAI/HB20 1.6A PREM,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,11,72360.286
1570,HYUNDAI,HYUNDAI/HB20 1.6A PREM,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,11,72832.743
1571,HYUNDAI,HYUNDAI/HB20 1.6A RSPEC,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,71092.15449999999
1572,HYUNDAI,HYUNDAI/HB20 1.6A RSPEC,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,10,69922.875
1573,HYUNDAI,HYUNDAI/HB20 1.6A RSPEC,HATCHBACK,SMALL,1071.0,2500.0,6.5856,1.95,FLEX,COMBUSTION,0,1.6,122.0,AUTOMATIC,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,10,70410.166
1574,HYUNDAI,HYUNDAI/HB20 1.6M COMF,HATCHBACK,SMALL,1040.0,2500.0,6.5856,1.72,FLEX,COMBUSTION,0,1.6,122.0,MANUAL,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,62261.736
1586,HYUNDAI,HYUNDAI/HB20 16A VISION,HATCHBACK,SMALL,1062.0,2530.0,6.7768,1.74,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,15,64711.374
1587,HYUNDAI,HYUNDAI/HB20 16A VISION,HATCHBACK,SMALL,1062.0,2530.0,6.7768,1.74,FLEX,COMBUSTION,0,1.6,123.0,AUTOMATIC,4,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,19,65390.916
